formula,predicted_log_conductivity,predicted_conductivity
LiBrO7F5,-7.797906,1.5925536e-08
Li4P6N5,-7.79879,1.5893152e-08
Li2La6Ti5N3,-7.7996836,1.5860484e-08
Li7O5LaN7,-7.7998214,1.5855452e-08
LiAlS7Cl3Ge6,-7.8003464,1.5836296e-08
Li4SAl3,-7.8005114,1.5830281e-08
LiGe6Cl5,-7.8022485,1.5767089e-08
LiN7P4Br3Si4,-7.804187,1.5696875e-08
Li7Si3Al3,-7.8063393,1.561927e-08
Li4PSi3O3Br5,-7.809541,1.5504536e-08
Li5Al7O,-7.8113832,1.5438914e-08
Li5Al7O,-7.8113832,1.5438914e-08
LiLa7PO2Ge4,-7.8115454,1.5433152e-08
Li6Si3F2,-7.8122015,1.5409853e-08
Li7SiP5O5,-7.814464,1.532978e-08
Li6Zr6F7Ge3,-7.815823,1.5281884e-08
Li2ZrSi3Al6,-7.815979,1.5276399e-08
LiO4La2Zr3,-7.8175163,1.5222419e-08
LiGe6Cl4P2N4,-7.819668,1.5147194e-08
Li5O5P2,-7.82015,1.513039e-08
Li7Al5La4,-7.820283,1.5125755e-08
Li3Al7S3P3,-7.822374,1.5053107e-08
LiNAl3,-7.8241725,1.4990892e-08
Li2GeF7P5,-7.826955,1.489516e-08
Li6F3AlO5Ti7,-7.8275976,1.487313e-08
Li7N6Al4S,-7.828283,1.4849682e-08
Li2FGeBr2Si,-7.829175,1.4819208e-08
LiTi2P2N2La7,-7.831003,1.47569565e-08
LiBrO5,-7.834927,1.4624227e-08
Li4P4La7,-7.841783,1.4395175e-08
Li7ZrLa3F4,-7.8420753,1.438549e-08
Li7Cl4F3S4Si4,-7.84246,1.4372749e-08
Li2O6P6La3,-7.8460684,1.4253831e-08
Li2P2F,-7.84658,1.4237049e-08
LiN3Ge4,-7.847031,1.4222269e-08
Li6N4F3Br2,-7.8471055,1.4219833e-08
Li4Ge5P6F4,-7.851106,1.4089443e-08
LiSP6N2Ge5,-7.8512216,1.40857e-08
Li2O4BrGe6Si6,-7.85145,1.4078294e-08
Li6Br2F6Ti,-7.851884,1.4064235e-08
Li5S5F6BrO,-7.8527937,1.4034803e-08
LiGe2P4FAl3,-7.8595223,1.3819033e-08
Li6La6N6Ge,-7.8599844,1.3804338e-08
Li2Si5S7Ge2,-7.8601637,1.37986405e-08
LiSiAl,-7.861866,1.374466e-08
LiO6N6Br,-7.8619957,1.3740556e-08
Li5Zr4Ti4F6,-7.863771,1.3684503e-08
Li7O7LaP5,-7.8658366,1.36195695e-08
Li3Ti3ZrO7S2,-7.8662534,1.3606506e-08
Li6O3F2,-7.8688583,1.3525137e-08
Li2N4SiP5,-7.8700113,1.3489277e-08
Li2Cl7F5Ti7Zr5,-7.8702865,1.3480734e-08
Li4SiAl5,-7.8704443,1.3475836e-08
Li6O4AlP7Si2,-7.8705587,1.3472285e-08
Li3La4S3Al,-7.871825,1.3433055e-08
Li5F2P6,-7.8719773,1.3428351e-08
Li7La5TiN5,-7.8729615,1.3397954e-08
Li3Ti4Ge3La7,-7.8741894,1.3360128e-08
LiAl6N7Cl6Br3,-7.875191,1.3329345e-08
LiLa6Al7Ge2,-7.8755875,1.3317188e-08
Li6Al7Si5,-7.87583,1.3309748e-08
Li5F4Zr2Al,-7.876313,1.3294953e-08
Li2Br5Al7,-7.880611,1.3164036e-08
Li3F5Zr5Ti2,-7.884154,1.30570825e-08
Li5Al7Si3,-7.887901,1.29449145e-08
Li7La3N2,-7.8887997,1.291815e-08
Li5S5Si7Al4,-7.889865,1.2886503e-08
Li6O6Zr7,-7.889913,1.2885074e-08
LiPSiCl7Al3,-7.8912163,1.2846468e-08
Li4F5P7S6,-7.891416,1.2840559e-08
Li3Ti4Zr2F5,-7.892362,1.28126185e-08
Li4Cl2Zr3F5,-7.897522,1.26612925e-08
Li3S2Al3,-7.897863,1.2651356e-08
LiSiLa6P6N,-7.8986697,1.2627875e-08
Li3SF2,-7.898754,1.2625422e-08
LiN5S6,-7.9010396,1.2559155e-08
Li2O2Al7,-7.9026074,1.2513897e-08
Li2Br5S4FN3,-7.9033127,1.2493592e-08
Li7Ge6FO4Si6,-7.903558,1.2486543e-08
Li4ClAl4O3,-7.905604,1.2427853e-08
Li2Ge6S7,-7.907368,1.2377468e-08
Li6ZrF7La,-7.908154,1.2355092e-08
Li6ZrLa4O2,-7.9107966,1.2280141e-08
Li7O6S3,-7.9115996,1.2257456e-08
Li2Br4P7O4Ge7,-7.9143677,1.217958e-08
LiF2Ti2Cl,-7.918432,1.2066123e-08
LiBrSi2Cl4Al5,-7.918993,1.2050553e-08
Li4O4N6Al6Br3,-7.921784,1.1973361e-08
Li2Si3Ge4S6,-7.924237,1.1905927e-08
Li2P3Al4,-7.9249864,1.1885396e-08
LiLa5O2Ge3,-7.9252715,1.1877594e-08
Li2F2Ge5,-7.925316,1.1876382e-08
Li2Cl4S5O4,-7.925714,1.1865499e-08
Li3F2Br3,-7.928574,1.1787614e-08
Li2F4Ti5,-7.931287,1.1714215e-08
Li2Cl3TiS2F4,-7.9313416,1.1712736e-08
LiSi4Br5Al,-7.935204,1.1609031e-08
Li6N7Al,-7.935476,1.16017675e-08
Li3N4TiLa3,-7.937808,1.1539632e-08
Li4S6O5Cl,-7.9396777,1.149006e-08
Li4F6Br7P7,-7.9401245,1.1478245e-08
LiSiGe6F3Al4,-7.940498,1.1468381e-08
Li3N6Cl4Si2P6,-7.941074,1.1453181e-08
Li7O5Si2,-7.942929,1.1404367e-08
Li7Si2O5,-7.942929,1.1404367e-08
LiN5Ge6,-7.943694,1.1384288e-08
Li7S2O6,-7.9449396,1.1351687e-08
Li4O5La7Si4P4,-7.9452596,1.1343326e-08
Li3Cl2N7Al4O,-7.946876,1.1301184e-08
Li2Cl7AlSi4,-7.947452,1.1286205e-08
Li6Zr3F7Si7,-7.9497604,1.1226375e-08
Li3S5Ge6O4,-7.95016,1.1216051e-08
Li4P2La3,-7.9503007,1.12124185e-08
Li3Si6O5Zr2,-7.951936,1.1170284e-08
Li4Ge6N7,-7.954427,1.11063985e-08
Li3Ti4F4,-7.9548154,1.1096464e-08
Li2Al3S2,-7.958083,1.10132845e-08
Li3Ti5La5,-7.9592957,1.0982577e-08
Li4S2Al5La6N7,-7.9610476,1.0938363e-08
LiF3ZrBr4N6,-7.961256,1.0933117e-08
Li3O6Si3La2P6,-7.9632735,1.0882445e-08
Li5Al6N7O3Ti2,-7.963438,1.0878323e-08
Li2N5Ti2F2Si5,-7.964586,1.0849612e-08
Li2Si4Cl7N,-7.9654613,1.0827763e-08
Li5O3Cl2N2Br6,-7.972168,1.0661837e-08
Li7Si4SAl4,-7.973617,1.0626321e-08
LiS6Ge6,-7.975621,1.0577397e-08
Li2P5S3,-7.9769607,1.0544825e-08
Li5F7ClTi7,-7.977906,1.052189e-08
LiSi3Cl3,-7.9818015,1.0427939e-08
Li3F5Ti4P3,-7.98261,1.0408539e-08
Li2Si3Al7Ge,-7.9835825,1.0385263e-08
Li6Si7Al7S4,-7.9843125,1.036782e-08
Li5Al2Si3,-7.987108,1.0301294e-08
Li3Al6O2,-7.992407,1.0176376e-08
Li7F5Cl2Al,-7.9942884,1.0132382e-08
LiCl2Al2,-7.99434,1.013118e-08
Li5Ti3La5F4S5,-7.9953938,1.01066275e-08
LiAlLa5P2,-7.9955196,1.0103698e-08
Li4Si3Al4,-7.9959984,1.0092567e-08
Li3O6P4Ge3Br5,-7.996724,1.00757145e-08
Li5Si2Al7,-7.997181,1.0065122e-08
Li6Br6F4Si5S5,-7.9986515,1.0031099e-08
LiS3ClF,-7.999409,1.0013613e-08
Li7S6Al2O4,-8.000851,9.980432e-09
Li2N2P7Al6,-8.005239,9.880103e-09
Li4Cl7Al2Zr7F7,-8.005537,9.873315e-09
Li2Si7Br7SF4,-8.00587,9.865751e-09
Li3N7S6P5,-8.0075,9.8287956e-09
LiSiAl5S2Br4,-8.009838,9.7760156e-09
Li7Al4S4,-8.011194,9.745537e-09
Li2Br5F2Cl5Si,-8.011571,9.737088e-09
Li3Al3Si2,-8.01372,9.689034e-09
LiSAl3N7Si3,-8.013811,9.686991e-09
Li4La7Si7O5,-8.014743,9.6662305e-09
Li3La4P3Al4F5,-8.016566,9.625731e-09
Li3La7Ge2N2F7,-8.016632,9.624273e-09
Li3Al7N4Si4P5,-8.017913,9.595931e-09
LiGe7Si2,-8.019314,9.565027e-09
Li2La7Al7O6Cl6,-8.019752,9.555391e-09
LiSi7O4Ge7,-8.020908,9.529972e-09
Li6Cl6PGe4O5,-8.021903,9.50817e-09
Li2Ti7La6,-8.024371,9.454289e-09
Li3Al7N5Br7O,-8.025628,9.426965e-09
Li3Ti5La7,-8.026232,9.413871e-09
LiN3Ge2,-8.028508,9.364656e-09
Li3F2Ge3,-8.030637,9.318869e-09
Li3F4Ge3N7,-8.032,9.289673e-09
Li6Ge4Al4TiO7,-8.03321,9.263822e-09
Li5S4Al2,-8.033314,9.261605e-09
Li5S7F3Ge,-8.035806,9.208614e-09
Li4O5Si3Zr2,-8.037847,9.165443e-09
Li3O3S2Cl6Si3,-8.037998,9.1622425e-09
Li3O3Br7,-8.038349,9.154842e-09
Li3La7Zr2,-8.03959,9.128724e-09
Li2Zr3O3,-8.044354,9.029123e-09
Li2O3Zr3,-8.044354,9.029123e-09
Li5Al5Si6,-8.044999,9.0157295e-09
Li6O2N4Al7Si2,-8.045667,9.001882e-09
LiLa3Cl2BrF3,-8.049671,8.91926e-09
Li5Cl5GeF5S6,-8.050196,8.908494e-09
Li2TiAl7Si2P5,-8.05073,8.897546e-09
Li4FN4P5,-8.052677,8.8577385e-09
Li6La7O5Br3,-8.053388,8.8432595e-09
LiBr3O,-8.053525,8.8404635e-09
Li4S5Al6Si2,-8.055534,8.799655e-09
Li7ClLa5BrO2,-8.056036,8.789496e-09
Li6Br6GeN7O,-8.0562725,8.784712e-09
Li4Al3Si3N5,-8.059672,8.716209e-09
Li4La7Si7SF4,-8.060748,8.694646e-09
Li7O4La7Al,-8.065773,8.594626e-09
Li5LaO5,-8.067154,8.5673415e-09
Li5LaO5,-8.067154,8.5673415e-09
Li4Si6O5Ge2N2,-8.068964,8.531709e-09
Li2OP3S3F3,-8.076173,8.39126e-09
Li2O3Ge5Al3,-8.076221,8.39032e-09
Li2La5Si7,-8.079232,8.332355e-09
Li2Zr3F4N5O4,-8.080787,8.302584e-09
Li2F3Zr6Cl6,-8.081206,8.294566e-09
Li3Zr4F2,-8.081927,8.280808e-09
Li3Al3F2Ge,-8.082148,8.276609e-09
Li2Al3Si2,-8.083511,8.250659e-09
Li4Al2Ti7La7Si,-8.083654,8.247942e-09
Li3O3Cl7La6N2,-8.084571,8.230555e-09
LiZr6O6,-8.085097,8.220584e-09
Li7Br3F5,-8.085373,8.215369e-09
Li4N6S2Al3,-8.0857,8.2091836e-09
Li5F7Zr3Ge4Cl6,-8.08854,8.155675e-09
Li3O2S,-8.088653,8.153562e-09
LiNBrF4P2,-8.090968,8.110206e-09
Li3Al2S3Si7,-8.090976,8.110063e-09
Li3O6Si4Ge5Al5,-8.091947,8.091954e-09
Li6Ge3F5Al4N2,-8.093328,8.066247e-09
Li6Ti2La3,-8.093743,8.058546e-09
Li2Al5F2La3,-8.099364,7.9549185e-09
Li3O3Al6La7,-8.102456,7.898487e-09
Li3Al7SiP5,-8.103461,7.880227e-09
Li7LaO7S,-8.104636,7.858937e-09
LiTi2La3,-8.107794,7.802004e-09
Li4F3Ge6,-8.111563,7.73459e-09
Li4Ge6F3,-8.111563,7.73459e-09
LiFBr3,-8.112629,7.715624e-09
Li6GeLa7Zr3,-8.112787,7.712812e-09
Li3Ge6O4S6,-8.11331,7.7035365e-09
Li7Br7Si7F3Cl4,-8.114619,7.680345e-09
LiO3P2F4Ge,-8.120687,7.573794e-09
Li2N6P3O3Al7,-8.121602,7.557844e-09
Li6F6La6Al5S5,-8.123802,7.519653e-09
LiBrCl6N4,-8.129398,7.4233792e-09
Li6O6Br2La7S,-8.130002,7.413068e-09
Li6N7Si5Al3,-8.132357,7.372985e-09
LiF4O4Ge2La3,-8.137996,7.27787e-09
Li5Al5N,-8.139446,7.253602e-09
Li4O5Br5Si3,-8.140623,7.2339734e-09
Li7N7F5Ge6,-8.140889,7.2295427e-09
Li2P5OS3,-8.14474,7.165721e-09
Li3Al7N7Si3,-8.147109,7.126741e-09
Li2S5Cl4,-8.148399,7.1055983e-09
Li3Br6S4N7,-8.149992,7.0795885e-09
Li5Cl2O4,-8.150084,7.0780963e-09
LiCl3Si7,-8.150644,7.0689627e-09
Li3F3Zr5Cl2,-8.151488,7.0552386e-09
Li7Cl3O5,-8.151628,7.052977e-09
Li3La5O7Ge2,-8.159093,6.932775e-09
Li5S4Al,-8.159129,6.9321966e-09
Li5Cl4La5,-8.159202,6.9310397e-09
Li2Si5O3Al3Cl3,-8.162297,6.881811e-09
LiTi3La5,-8.170125,6.758884e-09
Li5NAl4ClLa5,-8.17016,6.758335e-09
LiS5ClAl3,-8.173784,6.702175e-09
Li3Zr6N2P4F7,-8.174919,6.684684e-09
Li2P5Al4,-8.177579,6.643869e-09
Li2P5Al4,-8.177579,6.643869e-09
Li6Zr3O5,-8.177889,6.6391292e-09
Li3S4P6Si3,-8.179383,6.6163235e-09
Li2Cl3La4,-8.188384,6.4806107e-09
Li2FSi2,-8.19151,6.4341297e-09
Li5F3Cl3,-8.192875,6.413943e-09
Li3Al5La4,-8.193034,6.4115913e-09
Li3Zr2O3,-8.194701,6.387028e-09
LiPAl3,-8.195751,6.3716046e-09
Li5O7TiZr6,-8.198873,6.3259744e-09
Li2Al4La3,-8.203543,6.258313e-09
Li7P5O7N6S5,-8.20512,6.235624e-09
Li4Zr2Ti2F6P7,-8.206195,6.220211e-09
Li4F2Ti,-8.206263,6.2192416e-09
Li7Si3Al4La6F4,-8.207465,6.2020438e-09
LiGe5P2O2,-8.207943,6.1952243e-09
Li4P4S2Ge4O7,-8.207944,6.1952106e-09
Li7F5Zr7,-8.214526,6.102023e-09
Li3N7Ge3F4S4,-8.21904,6.038931e-09
Li6Ge4N2O5P2,-8.220912,6.012956e-09
Li2Si3O3Ge4N5,-8.221473,6.0051972e-09
Li7La5F3Br5,-8.22476,5.9599135e-09
Li6La7AlBr,-8.226689,5.933496e-09
Li7Si7Al2,-8.228475,5.909155e-09
Li7Br6Cl7O5,-8.2313595,5.8700325e-09
Li2N6Zr2O4Br5,-8.233447,5.841884e-09
LiN5BrO3,-8.23391,5.8356657e-09
Li7Si7F4,-8.23468,5.8253207e-09
LiO3Br4Si5P2,-8.2363405,5.8030922e-09
Li2AlS5O3,-8.239621,5.759421e-09
Li6F7Ti6,-8.240225,5.751421e-09
Li6Br2N5F2P4,-8.243179,5.7124274e-09
Li4F3Zr,-8.248085,5.648264e-09
LiAlN,-8.249467,5.63032e-09
Li7P6F3AlLa6,-8.250899,5.611781e-09
LiSi5SN6Ge5,-8.252611,5.5897043e-09
LiGe6F2Br3N2,-8.252626,5.589508e-09
LiCl6BrN4Si5,-8.253523,5.577982e-09
Li6F3La2O5,-8.255076,5.5580647e-09
Li6ON7Br5Si2,-8.255542,5.5521117e-09
Li2P3Cl7,-8.255819,5.548565e-09
LiS4Al7Cl,-8.256798,5.5360783e-09
Li3La5S2,-8.256934,5.53434e-09
Li4P2BrO4,-8.258735,5.511443e-09
LiSi4Cl3,-8.260349,5.4909908e-09
Li3Cl4O4Si7Br5,-8.261263,5.4794516e-09
LiLa2Cl,-8.269328,5.3786327e-09
LiLa2Cl,-8.269328,5.3786327e-09
Li7La5Zr4F6,-8.2696705,5.3743943e-09
Li5Ge4F4Si4,-8.270605,5.362841e-09
Li6OF4Ge6S6,-8.272168,5.343574e-09
Li4P7Si4O4Al4,-8.273305,5.3296056e-09
Li2ZrF7,-8.273767,5.3239324e-09
LiAlLa,-8.27645,5.291147e-09
Li3Al7Cl6,-8.280056,5.247398e-09
Li2S3Al5,-8.280058,5.247375e-09
Li3LaZrF7,-8.280204,5.2456124e-09
Li6BrLa3,-8.284525,5.193679e-09
LiBr3S6Si7F,-8.287155,5.162319e-09
Li5La4F4Al5,-8.292911,5.0943574e-09
Li2AlTiN6,-8.297827,5.037015e-09
Li7Al4O5P2,-8.2983,5.0315316e-09
Li3F5La6Zr7N2,-8.299658,5.015823e-09
Li7Si5F5,-8.301304,4.996848e-09
LiCl7Si2,-8.301612,4.993305e-09
LiS3La5Al6N7,-8.302141,4.987223e-09
Li3F3Al3Si5La7,-8.303504,4.9715982e-09
Li7Ge2O7Cl7,-8.30353,4.9713034e-09
Li2Si6Cl7,-8.305955,4.9436197e-09
Li7Si3Al5,-8.307535,4.9256643e-09
Li5N6O5Si5Al3,-8.309735,4.9007745e-09
Li2La6Si2AlTi3,-8.309931,4.8985687e-09
LiCl5Br7,-8.310317,4.894214e-09
Li5Al4FS7O3,-8.311081,4.8856132e-09
Li4Ti5F4,-8.311675,4.8789337e-09
Li4La6Si7,-8.31412,4.851541e-09
Li3La5Al5P,-8.314231,4.8503055e-09
Li3La4S2,-8.316912,4.820458e-09
Li2La2O5F6,-8.319735,4.7892272e-09
Li4La6N3SGe,-8.323265,4.750452e-09
Li5O7Zr3P,-8.323827,4.7443116e-09
Li7O4S7N,-8.325819,4.722598e-09
Li2OLa2BrF7,-8.331894,4.6569983e-09
Li3Al7La6,-8.335628,4.617134e-09
LiLa2Si2,-8.336336,4.6096065e-09
Li3P2La4O,-8.337636,4.5958304e-09
Li5O4Si4N5Al3,-8.344823,4.5204027e-09
Li5Al3Si2,-8.345421,4.514183e-09
Li2GeF4Br3La7,-8.348816,4.479031e-09
Li2Al7N,-8.349078,4.4763273e-09
Li5La5Ti2S2,-8.350038,4.4664494e-09
Li4FS2P5N2,-8.3520565,4.4457344e-09
Li5O7Ge,-8.36043,4.360841e-09
Li2O2Zr,-8.36301,4.335005e-09
Li5Zr6F4,-8.369264,4.273034e-09
Li3Al2N5Br2F2,-8.373503,4.2315285e-09
Li3P5N5,-8.375109,4.2159094e-09
Li4La5PN7,-8.38388,4.1316195e-09
Li7La6Si4,-8.385944,4.112024e-09
Li2TiAl7,-8.387697,4.095461e-09
Li2P4Al3Si5,-8.387929,4.093276e-09
Li7F3O5Al,-8.3884115,4.0887302e-09
Li5La6Si4O,-8.390265,4.0713135e-09
Li3Al4La4,-8.391872,4.056277e-09
Li3N3S2,-8.391874,4.056259e-09
Li7Cl5LaF6,-8.392594,4.04954e-09
Li2S6Br6Cl3F3,-8.394389,4.0328385e-09
Li2S7Ge2O7,-8.395013,4.027051e-09
Li2Cl7Al2Si6,-8.397213,4.0067016e-09
LiSi2P2Al2,-8.398832,3.99179e-09
Li7La7Al5,-8.399016,3.9900985e-09
Li3S4Zr3F6,-8.399275,3.987725e-09
Li7ZrF6,-8.400124,3.979939e-09
Li4Al7La7Cl,-8.402431,3.9588537e-09
LiAlSi2,-8.402942,3.954197e-09
LiO2Zr2,-8.404122,3.943462e-09
Li6BrLa7Ti4,-8.404596,3.9391606e-09
Li4BrN5,-8.405915,3.9272154e-09
Li2La2BrF2,-8.407861,3.9096624e-09
Li5Al6F3Si7P6,-8.41289,3.8646446e-09
Li4Zr6P3F6,-8.416288,3.8345256e-09
Li4F3S3GeN2,-8.417383,3.824871e-09
Li5LaF5,-8.420388,3.798497e-09
Li2BrN5,-8.424101,3.766163e-09
Li3TiBrF3O4,-8.425785,3.751586e-09
Li3La3Al2,-8.427619,3.7357775e-09
Li5Zr4F5,-8.427717,3.734933e-09
LiAlP5GeS4,-8.428754,3.7260284e-09
Li5O6ZrP3Al7,-8.428821,3.7254555e-09
Li7Zr6OF6,-8.4303875,3.7120387e-09
LiN6Ti5La6Si,-8.430567,3.7105066e-09
Li3F2Si,-8.432783,3.691619e-09
LiAl5N3P5,-8.435411,3.669345e-09
Li4O5PAl4La4,-8.436741,3.65813e-09
Li3SN4,-8.4401,3.629947e-09
LiSi5Al3N7,-8.442146,3.6128813e-09
Li4O4AlGe2,-8.442821,3.6072767e-09
Li2Br7SN4Cl7,-8.443153,3.6045131e-09
Li2Al7O3NLa4,-8.448508,3.5603422e-09
Li4La6Ti3,-8.44906,3.5558183e-09
Li4Ti2La7,-8.450753,3.5419856e-09
Li7Ti4F5,-8.455216,3.5057715e-09
LiSiAl3S,-8.46341,3.440247e-09
LiZr6Br6O3F7,-8.463775,3.4373624e-09
Li7Cl3F5,-8.465265,3.425585e-09
Li2FLa6Ti7Zr2,-8.465441,3.424201e-09
Li6GeLa7F4N6,-8.467819,3.4054992e-09
Li3SCl3ZrO5,-8.469125,3.395277e-09
LiN5F6La3,-8.474263,3.3553422e-09
Li2Ti2Br3F5,-8.475838,3.3431995e-09
Li4F7Zr7,-8.47979,3.3129148e-09
Li2Si2N5O2,-8.480761,3.3055172e-09
Li3Cl6N4,-8.485809,3.2673124e-09
Li4La7O3Cl7,-8.489571,3.2391374e-09
LiS4OBrP7,-8.495011,3.1988117e-09
LiTiSLa4,-8.499121,3.1686866e-09
Li3O3Ti2,-8.500151,3.1611807e-09
Li6La3Al,-8.501999,3.1477563e-09
LiN2Cl2,-8.502517,3.1440053e-09
Li2La7Zr2STi4,-8.504162,3.1321183e-09
Li7O4S5N3,-8.506644,3.1142664e-09
Li7N3Cl4La7,-8.506744,3.1135483e-09
Li6TiO5La7,-8.509356,3.0948846e-09
Li7N5Al2,-8.511942,3.0765084e-09
Li2Br7S2O4,-8.514775,3.0565024e-09
Li2Zr2O7,-8.516547,3.044057e-09
Li3Br2S4F4,-8.518867,3.0278438e-09
Li7O6Cl3,-8.518928,3.0274183e-09
LiN2Cl6,-8.519696,3.0220648e-09
Li2Si3N6,-8.519846,3.021023e-09
Li6Al2F5Cl6,-8.52135,3.0105793e-09
Li3Br3S2O3,-8.521579,3.0089933e-09
LiF6N3Ge3La,-8.522027,3.0058893e-09
Li3Ti2La3,-8.522078,3.0055396e-09
Li5La5Br,-8.522964,2.9994145e-09
Li4O4Al4La5,-8.523169,2.9979987e-09
LiGe2N5P4,-8.52544,2.9823581e-09
LiN2Cl5,-8.526052,2.9781566e-09
Li4Al2La3,-8.529952,2.951535e-09
Li3BrCl5N4,-8.5342,2.922808e-09
LiAl5N6P4Cl3,-8.534611,2.920043e-09
Li2Zr6F5,-8.537092,2.9034062e-09
Li4Si5La7,-8.5402775,2.8821894e-09
LiO2N3Cl4,-8.542449,2.8678142e-09
Li2P4Al7Si4,-8.552115,2.804688e-09
LiLa3Al5,-8.56013,2.7534037e-09
LiLa3Al5,-8.56013,2.7534037e-09
Li5La6Br,-8.561964,2.7418012e-09
Li5N6Br4,-8.562903,2.735877e-09
Li3AlO3,-8.56402,2.7288511e-09
Li5N7Si4,-8.564228,2.727545e-09
Li2Br4Cl7,-8.564792,2.7240077e-09
Li6TiLa6,-8.566776,2.711588e-09
LiBr2O7,-8.567909,2.7045235e-09
Li3La5O4Cl2Br,-8.574977,2.6608664e-09
Li2N5AlCl7,-8.576805,2.649689e-09
Li5Ti4O7,-8.580102,2.6296505e-09
Li4O7Zr5,-8.580899,2.6248275e-09
Li6S5N7F,-8.582442,2.615518e-09
Li2La3Si2,-8.587978,2.5823887e-09
Li5Al4La7,-8.589661,2.572405e-09
Li2F6Ti5Cl4,-8.591106,2.5638558e-09
Li4F3S7Si7,-8.595068,2.540575e-09
Li6F5Cl3,-8.596745,2.5307862e-09
Li3O4Si7,-8.5993805,2.515472e-09
Li5La2S,-8.602108,2.4997235e-09
Li6S4O5P4,-8.606728,2.473275e-09
LiAlLa5O,-8.607178,2.4707127e-09
Li7S2O6F6Zr6,-8.610116,2.4540534e-09
Li5S2F5,-8.620977,2.3934403e-09
Li6Br6Al3O7,-8.620995,2.3933457e-09
Li2F2S3,-8.622187,2.3867852e-09
Li2O6Ti4P3,-8.627537,2.3575626e-09
Li7F6Zr3,-8.627861,2.355803e-09
Li3N4O5Ge2,-8.631087,2.338367e-09
LiP2Al2F,-8.632004,2.3334377e-09
LiAl3Cl3,-8.633466,2.3255957e-09
Li2S2Al4P7,-8.636437,2.3097373e-09
LiN2Si7,-8.640433,2.288583e-09
Li6SiLa7Ti4Zr,-8.643522,2.2723632e-09
Li4Al7La7Si,-8.644557,2.2669555e-09
LiSi4Cl7,-8.645568,2.2616848e-09
Li4Cl6O5F4La2,-8.646944,2.2545297e-09
LiFAl6La4Si2,-8.648269,2.2476636e-09
Li2Al7Si,-8.654255,2.216895e-09
Li2S5Al5,-8.6570015,2.202919e-09
Li7TiF6ZrSi3,-8.658115,2.197276e-09
Li5O4La5N7,-8.659252,2.191532e-09
Li5Si4F3Al,-8.662375,2.175828e-09
LiP2Si7,-8.665951,2.157989e-09
LiAl3Cl4,-8.667163,2.1519744e-09
Li2P7Cl4O,-8.667751,2.1490607e-09
Li6Cl6La6O7,-8.6686735,2.1445021e-09
LiFGe2,-8.669898,2.138464e-09
Li2Al6Ti3P2F6,-8.671028,2.1329067e-09
Li3La4Al2,-8.671696,2.1296307e-09
LiNAl7,-8.6741085,2.117832e-09
Li6Ti2O7N4Br4,-8.676278,2.1072784e-09
Li3N6O5Al2Ge7,-8.677084,2.1033717e-09
Li2O5Cl5La3,-8.677375,2.1019635e-09
Li7Br6F6Al2Ge3,-8.6815605,2.0818023e-09
Li4Ge7Br6F5,-8.681871,2.0803126e-09
Li3Cl5O2N3Br3,-8.684628,2.0671522e-09
Li7O3La4Si2,-8.687309,2.054427e-09
Li5F4N,-8.6922035,2.0314048e-09
Li3Si5Al5,-8.694314,2.021557e-09
LiCl6Ge4O5Si,-8.69588,2.014281e-09
Li5NF3Si4Br5,-8.703799,1.9778836e-09
Li6Si5P5O5,-8.7087555,1.95544e-09
Li2Ge7S7N7,-8.708985,1.9544055e-09
Li2SiLa2,-8.713327,1.9349626e-09
Li2P4S5,-8.716493,1.9209114e-09
LiP3Al,-8.716936,1.918951e-09
LiNP3,-8.718766,1.9108817e-09
Li3La2S,-8.720216,1.904514e-09
LiZrO4Al6,-8.722995,1.8923663e-09
Li6La7Al6,-8.724274,1.886802e-09
Li5O7Br5S5,-8.725739,1.8804487e-09
Li3Ge2O4P5F6,-8.725906,1.879722e-09
Li3FSi7P6,-8.728928,1.8666908e-09
Li2Al6PF2Si4,-8.729356,1.8648512e-09
Li6O3N7Si2,-8.731392,1.8561287e-09
LiAl6N4,-8.732055,1.8532982e-09
Li2La5Si3,-8.732837,1.849964e-09
Li6P4O6Si7,-8.735671,1.8379299e-09
Li3Al7S5O7Zr,-8.737184,1.8315401e-09
Li2Si5Al7,-8.739586,1.8214369e-09
Li5Ti3La6O7,-8.742217,1.810435e-09
Li5Zr2F4O,-8.742458,1.8094295e-09
Li2Al6La7S2,-8.745695,1.795994e-09
Li3S7O7,-8.747404,1.7889406e-09
Li2P6N5Ge4,-8.750114,1.7778109e-09
LiAl4N3,-8.75123,1.7732491e-09
Li2Si7Al5,-8.755123,1.7574252e-09
LiTiN7F6Al2,-8.755281,1.7567847e-09
Li2N5Cl6Br2,-8.756378,1.7523539e-09
Li5F3O4Ge2,-8.758947,1.742018e-09
LiAl5La5,-8.759547,1.7396135e-09
LiS6N5Br4F6,-8.760688,1.7350507e-09
Li6N6Si6PO5,-8.761079,1.7334894e-09
LiAl6Si,-8.766853,1.7105929e-09
LiN6Ge5Cl7,-8.767809,1.7068332e-09
Li2O3Al7,-8.768266,1.7050389e-09
Li4SiNLa4,-8.774105,1.682267e-09
Li3La6F5Ge,-8.774173,1.6820048e-09
Li3LaGe5F7Al2,-8.775287,1.6776962e-09
Li2Br5F7Zr3,-8.7765875,1.6726787e-09
Li3F2S3,-8.77711,1.670667e-09
Li2F4S5,-8.779191,1.6626812e-09
Li2Si2OLa7N2,-8.790077,1.6215218e-09
