formula,log_conductivity,predicted_conductivity
Li4BrN5,-8.405915,3.927217912823434e-09
Li2La2BrF2,-8.407861,3.909660080874455e-09
LiZrCl3F3,-8.408213,3.9064925462996565e-09
Li5Al6F3Si7P6,-8.41289,3.864648501610057e-09
Li2O6La7P7Si2,-8.412999,3.863678666979359e-09
Li4Zr6P3F6,-8.416288,3.834528764912428e-09
Li4F3S3GeN2,-8.417383,3.824872827926666e-09
Li5LaF5,-8.420388,3.798498856497163e-09
Li4La3Si2,-8.422748,3.777913413092154e-09
LiZrBr6Si7N7,-8.423355,3.772636828376647e-09
Li2BrN5,-8.424101,3.766162025223144e-09
Li2ZrF6P5N6,-8.424182,3.765459666131963e-09
Li3TiBrF3O4,-8.425785,3.75158680760032e-09
Li5O5La6Ge,-8.427155,3.739770917690952e-09
Li3La3Al2,-8.427619,3.735777482047559e-09
Li5Zr4F5,-8.427717,3.73493458648923e-09
LiAlP5GeS4,-8.428754,3.726027020502553e-09
Li5O6ZrP3Al7,-8.428821,3.7254522387240845e-09
Li7Zr6OF6,-8.4303875,3.7120387399671916e-09
LiN6Ti5La6Si,-8.430567,3.710504819314915e-09
Li3F2Si,-8.432783,3.6916200834052636e-09
LiAl5N3P5,-8.435411,3.6693488272931345e-09
Li4O5PAl4La4,-8.436741,3.6581288623652274e-09
Li2Al7Cl6,-8.437201,3.6542562632608395e-09
Li3SN4,-8.4401,3.629944625827268e-09
Li2N4Cl7,-8.440655,3.6253087563344596e-09
Li7La5P2,-8.441406,3.6190451395412536e-09
LiSi5Al3N7,-8.442146,3.6128838522326283e-09
Li4O4AlGe2,-8.442821,3.6072729073154184e-09
Li2Br7SN4Cl7,-8.443153,3.6045163515484084e-09
Li2Al7O3NLa4,-8.448508,3.560344315789535e-09
Li4La6Ti3,-8.44906,3.555821896804031e-09
Li4Ti2La7,-8.450753,3.5419873027003237e-09
Li7Ti4F5,-8.455216,3.5057746794346677e-09
Li4Br5P2F4,-8.4604,3.4641764103524892e-09
LiSiAl3S,-8.46341,3.4402499720872625e-09
LiZr6Br6O3F7,-8.463775,3.4373598508190864e-09
Li7Cl3F5,-8.465265,3.4255869856526745e-09
Li2FLa6Ti7Zr2,-8.465441,3.424199030736577e-09
Li7Cl2F2O4,-8.465652,3.4225358032702407e-09
Li6Br7O6,-8.465685,3.4222757507130634e-09
Li6GeLa7F4N6,-8.467819,3.4055009047577875e-09
Li3O6S5Ge2N,-8.4687,3.398599584656671e-09
Li3SCl3ZrO5,-8.469125,3.3952753464547023e-09
LiN5F6La3,-8.474263,3.3553435984858906e-09
Li2Ti2Br3F5,-8.475838,3.343197243072637e-09
Li4F7Zr7,-8.47979,3.312912762930012e-09
Li2Si2N5O2,-8.480761,3.3055139932346376e-09
Li3Cl6N4,-8.485809,3.267314950493558e-09
Li4La7O3Cl7,-8.489571,3.2391346358581294e-09
LiS4OBrP7,-8.495011,3.1988140877073534e-09
LiTiSLa4,-8.499121,3.168684503997254e-09
Li3O3Ti2,-8.500151,3.1611783578644175e-09
LiP5NO,-8.500236,3.1605597134230006e-09
Li6La3Al,-8.501999,3.1477555620680073e-09
LiN2Cl2,-8.502517,3.1440033491509232e-09
Li2La7Zr2STi4,-8.504162,3.132117167841741e-09
Li4S4La7Al5,-8.505198,3.124654475338609e-09
Li7O4S5N3,-8.506644,3.1142681198651035e-09
Li7N3Cl4La7,-8.506744,3.1135511156815914e-09
Li6TiO5La7,-8.509356,3.0948813221185316e-09
Li2LaF4N6Si6,-8.510427,3.0872585353830584e-09
Li7N5Al2,-8.511942,3.0765076547048e-09
Li6Cl3La5N,-8.514608,3.057679770628429e-09
Li2Br7S2O4,-8.514775,3.0565042218283613e-09
Li2Zr2O7,-8.516547,3.044058539616731e-09
Li3Br2S4F4,-8.518867,3.027840543578815e-09
Li7O6Cl3,-8.518928,3.0274152899541053e-09
LiN2Cl6,-8.519696,3.022066383960116e-09
Li2Si3N6,-8.519846,3.0210227794437462e-09
Li6Al2F5Cl6,-8.52135,3.0105788064059623e-09
Li3Br3S2O3,-8.521579,3.008991770779594e-09
LiF6N3Ge3La,-8.522027,3.0058894212824453e-09
Li3Ti2La3,-8.522078,3.005536454882787e-09
Li5La5Br,-8.522964,2.9994111390606254e-09
Li4O4Al4La5,-8.523169,2.9979956612886637e-09
LiGe2N5P4,-8.52544,2.982359547663195e-09
LiN2Cl5,-8.526052,2.9781598198272975e-09
Li4Al2La3,-8.529952,2.951535424390246e-09
Li3BrCl5N4,-8.5342,2.922806065931928e-09
LiAl5N6P4Cl3,-8.534611,2.9200413403772286e-09
LiS4BrS5,-8.53465,2.919779130047971e-09
Li4N4Si3La7Si,-8.536977,2.904176454000282e-09
Li2Zr6F5,-8.537092,2.9034075377660497e-09
Li5La7O7Ge,-8.53923,2.8891493992956875e-09
Li4Si5La7,-8.5402775,2.882189289741154e-09
LiO2N3Cl4,-8.542449,2.8678141284973245e-09
Li5O5Br7Cl2,-8.543785,2.8590055603604457e-09
Li4O5P7,-8.547654,2.833648648878177e-09
LiS2O2,-8.550087,2.817818395524051e-09
LiAl6S5P3,-8.550358,2.8160606237490226e-09
Li2P4Al7Si4,-8.552115,2.8046908650856444e-09
LiLa3Al5,-8.56013,2.753404386744018e-09
Li5La6Br,-8.561964,2.7418014388286854e-09
Li5N6Br4,-8.562903,2.7358797188694636e-09
Li3AlO3,-8.56402,2.728852111630517e-09
Li5N7Si4,-8.564228,2.7275454744022127e-09
Li2Br4Cl7,-8.564792,2.724005624696665e-09
Li6TiLa6,-8.566776,2.711589852540875e-09
LiBr2O7,-8.567909,2.704524998045795e-09
Li3La5O4Cl2Br,-8.574977,2.6608659740849084e-09
Li2N5AlCl7,-8.576805,2.649689593024567e-09
Li2S4P5,-8.57947,2.6334798517360356e-09
Li6Si5F2Cl7Al,-8.579587,2.6327704813538216e-09
Li5Ti4O7,-8.580102,2.629650310015131e-09
Li4O7Zr5,-8.580899,2.6248289054913018e-09
Li4Zr5O7,-8.580899,2.6248289054913018e-09
Li6S5N7F,-8.582442,2.6155197273049735e-09
Li2La3Si2,-8.587978,2.582391003171913e-09
Li3Cl2Zr2F5,-8.589552,2.573048663479541e-09
Li5Al4La7,-8.589661,2.572402956192238e-09
Li2F6Ti5Cl4,-8.591106,2.5638581889697353e-09
LiCl3N4,-8.5948,2.5421431362049425e-09
Li4F3S7Si7,-8.595068,2.5405748818954983e-09
Li6F5Cl3,-8.596745,2.530783533111624e-09
Li3O4Si7,-8.5993805,2.5154720723533166e-09
Li5La2S,-8.602108,2.499723655143004e-09
Li6S4O5P4,-8.606728,2.473272678497528e-09
LiAlLa5O,-8.607178,2.4707112913741693e-09
Li7S2O6F6Zr6,-8.610116,2.454053350805377e-09
Li5S2F5,-8.620977,2.39344250846494e-09
Li6Br6Al3O7,-8.620995,2.3933433106299162e-09
Li2F2S3,-8.622187,2.3867833523036527e-09
LiP3Cl2,-8.62393,2.3772234188917303e-09
Li2O6Ti4P3,-8.627537,2.3575613334385267e-09
Li7F6Zr3,-8.627861,2.355803160023158e-09
Li7P7O5Cl,-8.627952,2.3553095879466447e-09
Li7S3Al6La7,-8.6284485,2.3526184577141892e-09
LiAl2O2Br3,-8.629779,2.345422029668213e-09
Li3N4O5Ge2,-8.631087,2.3383687582418854e-09
LiAl5O,-8.631677,2.335194182204575e-09
LiP2Al2F,-8.632004,2.333436570436978e-09
LiAl3Cl3,-8.633466,2.3255945446440343e-09
LiS2Al7,-8.636375,2.3100692546215774e-09
Li2S2Al4P7,-8.636437,2.3097394920368007e-09
LiN2Si7,-8.640433,2.2885847516379237e-09
Li6SiLa7Ti4Zr,-8.643522,2.2723645214764062e-09
Li4Al7La7Si,-8.644557,2.26695552571318e-09
LiSi4Cl7,-8.645568,2.261684387033153e-09
Li4Cl6O5F4La2,-8.646944,2.254529903239509e-09
Li3S7P7,-8.647293,2.252718885821286e-09
LiFAl6La4Si2,-8.648269,2.247661983117598e-09
Li2Al7Si,-8.654255,2.2168943676611373e-09
Li2S5Al5,-8.6570015,2.202918854428145e-09
Li7TiF6ZrSi3,-8.658115,2.1972779625037046e-09
Li5O4La5N7,-8.659252,2.1915329261998018e-09
Li7N7Cl5La7,-8.661127,2.1820917131488845e-09
Li5Si4F3Al,-8.662375,2.1758301981753305e-09
LiP2Si7,-8.665951,2.157987874002513e-09
Li5F5La3Zr3,-8.666393,2.155792715031788e-09
LiAl3Cl4,-8.667163,2.151973901342092e-09
Li2P7Cl4O,-8.667751,2.1490622722641997e-09
Li6Cl6La6O7,-8.6686735,2.1445022192135814e-09
LiGe2F,-8.669898,2.1384642781157977e-09
LiFGe2,-8.669898,2.1384642781157977e-09
Li3ClO6La4N4,-8.670381,2.1360873100787542e-09
Li2Al6Ti3P2F6,-8.671028,2.132907395091932e-09
Li3La4Al2,-8.671696,2.1296292347352975e-09
LiNAl7,-8.6741085,2.117831970167315e-09
Li7P4O7Br,-8.6749735,2.113618005712728e-09
Li6Ti2O7N4Br4,-8.676278,2.1072788096312868e-09
Li3N6O5Al2Ge7,-8.677084,2.103371572289867e-09
Li2O5Cl5La3,-8.677375,2.101962675479864e-09
LiN4Ge2,-8.680448,2.0871420117022723e-09
Li5F2Al4La7,-8.681398,2.0825814705330275e-09
Li7Br6F6Al2Ge3,-8.6815605,2.0818023766284683e-09
Li4Ge7Br6F5,-8.681871,2.0803145183955133e-09
Li3Cl5O2N3Br3,-8.684628,2.0671500391530444e-09
Li7O3La4Si2,-8.687309,2.0544283525589463e-09
Li3O6Ge4SCl7,-8.688283,2.0498260121629164e-09
Li7La4P2,-8.691318,2.0355510565060663e-09
Li5F4N,-8.6922035,2.0314049201633634e-09
Li3Si5Al5,-8.694314,2.0215570407390456e-09
LiCl6Ge4O5Si,-8.69588,2.0142807393133993e-09
Li6S2Al5La5,-8.697411,2.0071923819556173e-09
Li5NF3Si4Br5,-8.703799,1.977884832185288e-09
Li6Si5P5O5,-8.7087555,1.955440023589732e-09
Li4P5Ge5O7N3,-8.708862,1.954960558989894e-09
Li2Ge7S7N7,-8.708985,1.954406957434562e-09
Li2SiLa2,-8.713327,1.9349644928477178e-09
Li2P4S5,-8.716493,1.9209099229123733e-09
Li2S5P4,-8.716493,1.9209099229123733e-09
LiP3Al,-8.716936,1.9189515069793694e-09
LiNP3,-8.718766,1.91088257415794e-09
Li3La2S,-8.720216,1.9045132567406595e-09
Li3SLaLa,-8.720216,1.9045132567406595e-09
LiZrO4Al6,-8.722995,1.892365405181428e-09
Li6La7Al6,-8.724274,1.8868005753286305e-09
Li2S2P7,-8.7243595,1.8864291555266387e-09
Li5O7Br5S5,-8.725739,1.8804465781258603e-09
Li3Ge2O4P5F6,-8.725906,1.879723625794573e-09
Li3FSi7P6,-8.728928,1.866689136344735e-09
Li2Al6PF2Si4,-8.729356,1.8648504084050082e-09
Li6F5Cl7Al2,-8.729511,1.8641849607650137e-09
Li6O3N7Si2,-8.731392,1.8561283325359545e-09
LiAl6N4,-8.732055,1.853296902992174e-09
Li2La5Si3,-8.732837,1.849962819275898e-09
Li2S3N6Cl,-8.734155,1.8443570493976941e-09
Li6P4O6Si7,-8.735671,1.8379301409924663e-09
Li3Al7S5O7Zr,-8.737184,1.8315382797822537e-09
Li2Si5Al7,-8.739586,1.8214363523290982e-09
Li5Ti3La6O7,-8.742217,1.8104352627535622e-09
Li5Zr2F4O,-8.742458,1.809430889273585e-09
Li2Al6La7S2,-8.745695,1.7959944902285951e-09
Li7F7SP2,-8.746259,1.7936636214577292e-09
Li3S7O7,-8.747404,1.7889409275214638e-09
Li2P6N5Ge4,-8.750114,1.7778126823770483e-09
LiAl4N3,-8.75123,1.7732501285323827e-09
Li2P7Si5,-8.7551,1.7575188836859608e-09
Li2Si7Al5,-8.755123,1.7574258089045911e-09
LiTiN7F6Al2,-8.755281,1.756786558843723e-09
Li2N5Cl6Br2,-8.756378,1.7523546284415642e-09
Li4Ge2S6N3F6,-8.7565975,1.7514691816514355e-09
Li5F3O4Ge2,-8.758947,1.7420194512652397e-09
LiAl5La5,-8.759547,1.7396144241695226e-09
Li5N7F2S3Br4,-8.760577,1.7354935342336096e-09
LiS6N5Br4F6,-8.760688,1.735050021423023e-09
Li6N6Si6PO5,-8.761079,1.7334886401695308e-09
Li4La2Si,-8.76313,1.7253213637834262e-09
Li7N6La6Cl2,-8.766063,1.7137086939907354e-09
LiAl6Si,-8.766853,1.7105942190571508e-09
LiN6Ge5Cl7,-8.767809,1.7068328783976823e-09
Li2O3Al7,-8.768266,1.7050377545815055e-09
Li7P4F6,-8.77391,1.6830228022233394e-09
Li4SiNLa4,-8.774105,1.682267287723549e-09
Li3La6F5Ge,-8.774173,1.6820039060203084e-09
Li4P7F4Cl2,-8.774311,1.681469522844118e-09
Li3LaGe5F7Al2,-8.775287,1.6776949605453145e-09
Li2Br5F7Zr3,-8.7765875,1.672678597526778e-09
Li3F2S3,-8.77711,1.6706674067917604e-09
LiSi2S4,-8.778654,1.664738410026317e-09
Li2F4S5,-8.779191,1.6626812527221154e-09
Li2La7Si5,-8.786457,1.6350950357700667e-09
Li4La5Al2,-8.787316,1.6318641439013273e-09
Li2AlF,-8.788658,1.6268293537114346e-09
Li2Si2OLa7N2,-8.790077,1.6215225774551397e-09
Li5Al5F5Ge2,-8.790486,1.619996215569826e-09
Li4Cl2La7,-8.792698,1.6117660365720319e-09
Li4P6S4F5,-8.79538,1.6018431928326145e-09
LiSi2La3,-8.79765,1.5934924128739063e-09
Li5La7Al6F2,-8.798796,1.589293107745534e-09
Li2O2P3Si3,-8.799976,1.5849807793157434e-09
Li7F6Zr2AlSi3,-8.8005085,1.5830385832143701e-09
Li2Al7P6,-8.80241,1.576122612981678e-09
LiS3SiAl3,-8.802522,1.5757161998682364e-09
Li4Cl3F3Si6S7,-8.802816,1.5746498639763541e-09
Li6Si4F4La7N,-8.803226,1.5731640016837778e-09
Li3Br2O6Cl6,-8.807338,1.5583392162302324e-09
Li7F6Br5,-8.808396,1.5545475119065579e-09
Li3La2O,-8.809109,1.5519974380004021e-09
Li2La4Si3,-8.809782,1.5495942635595368e-09
Li4Si7O7Ge7,-8.810442,1.5472411241027209e-09
Li3Al2La5N7,-8.811252,1.544358063506293e-09
LiLa7OSi2,-8.811524,1.5433911300220039e-09
Li3O3SiLaF2,-8.812846,1.5387001637377092e-09
Li6Cl4O7Zr2Si6,-8.819167,1.5164671256312523e-09
LiAlCl6O7F,-8.820238,1.5127320210224169e-09
LiN6FS5Cl5,-8.820274,1.512606631228215e-09
LiLa5O7S5P3,-8.821078,1.509808965649756e-09
Li6O5Cl5Br4,-8.823653,1.5008835580518846e-09
Li3F6La4Ge,-8.8261,1.4924507205337371e-09
Li5S7F3La6,-8.826797,1.4900574047034552e-09
Li4Cl3F3La3,-8.827184,1.4887302053297101e-09
Li5Cl5F7S7,-8.827416,1.4879351384199293e-09
LiAl2S3,-8.830373,1.4778385802413554e-09
Li2LaCl6SiF6,-8.831984,1.47236674542903e-09
LiS3La7ZrF7,-8.834355,1.4643503656841953e-09
Li7Al2O6F3,-8.835144,1.4616924374432406e-09
Li2Al6Si5,-8.836513,1.4570920880568475e-09
Li6La5P2,-8.83661,1.456766681781523e-09
LiLa4N4Cl2,-8.837246,1.454634889707592e-09
Li2SLa4,-8.837384,1.4541727430920178e-09
Li3La6Si5,-8.837427,1.4540287708908856e-09
LiSi5N7,-8.837449,1.4539551162070628e-09
Li2OLa,-8.838874,1.4491922405039593e-09
Li3Cl5N5N,-8.842138,1.4383414629356087e-09
Li5N6Si3La5La4,-8.842717,1.4364251484407156e-09
Li5P4Cl5ON7,-8.84405,1.4320230220394628e-09
LiO2AlGe3,-8.8443575,1.4310094442906067e-09
Li5Cl5N7S3,-8.845384,1.4276310993263196e-09
Li5PF6S6,-8.845635,1.4268062399485578e-09
Li7Zr2La7F2,-8.846154,1.425102165469215e-09
LiO3N2Ge,-8.850062,1.4123359047667797e-09
Li3Cl4BrO2,-8.852862,1.4032595289036157e-09
Li7La7Ge,-8.853612,1.4008382768278203e-09
Li5La3N3,-8.855053,1.396197962834052e-09
LiSi6Si2,-8.855419,1.3950218180499151e-09
Li5SBrO6,-8.857786,1.387439325641695e-09
Li7Ge7Br3F6,-8.859663,1.3814558186982685e-09
Li4Br2Al2P5O6,-8.859974,1.3804669068346294e-09
Li3N6Br7,-8.861049,1.3770540917018012e-09
Li2TiF2P,-8.861292,1.3762838066536054e-09
Li7Ti3ClO7F,-8.8636055,1.3689717936337083e-09
Li7N5La5Cl,-8.864751,1.3653657360450421e-09
Li5O7P6Ti,-8.86741,1.3570317224540937e-09
Li2LaO7F7,-8.868947,1.3522375761557344e-09
Li6La7Al2,-8.872593,1.3409327567629833e-09
LiSi3Br4N4,-8.874312,1.335635642405191e-09
Li4N3AlLa4,-8.874454,1.3351990049019033e-09
LiTiSi4P6,-8.87563,1.3315883902256144e-09
LiO3Ge3F6N3,-8.876789,1.3280395229818377e-09
Li3La7Si3,-8.881327,1.3142349125274351e-09
Li6Al3La6N,-8.887244,1.2964506804562413e-09
Li2Si2La5,-8.887982,1.2942494824905332e-09
Li7ClTi2O6Si3,-8.891288,1.2844346117022152e-09
Li5S7Cl6S7P5,-8.896219,1.269933559231207e-09
Li2S7Si7,-8.900801,1.256605626631618e-09
Li3Zr3O4,-8.904217,1.2467604010778962e-09
Li5La6Al,-8.906052,1.2415036479675283e-09
Li4Si3N6,-8.908448,1.234673139198883e-09
Li3N5Cl5F3Al3,-8.910021,1.2302092834814526e-09
Li2S5P6,-8.912006,1.2245992806838883e-09
Li2Cl5Ge4Si4F2,-8.91273,1.2225594867064228e-09
Li2Si3Cl4O6S,-8.916597,1.2117220195222353e-09
Li7F7GeS4,-8.917704,1.2086373195670925e-09
LiZr2GeCl2F5,-8.918124,1.2074690286614373e-09
Li6N2FLa4Cl2,-8.918621,1.2060880098283639e-09
Li7Al3La7,-8.918839,1.205482749531021e-09
Li2F5N7Br6Al3,-8.920403,1.2011493206633596e-09
Li3PF3,-8.927795,1.1808779138510057e-09
Li5FLa2,-8.928237,1.1796766954488316e-09
Li3N2Cl4,-8.930253,1.1742133129591033e-09
Li2La6N3,-8.930927,1.172392414917512e-09
Li6N3Br7O4Cl5,-8.931335,1.1712915225322794e-09
Li7F7Cl4Zr3N7,-8.932515,1.168113383957606e-09
LiO4Si4LaP5,-8.933381,1.1657864414527877e-09
Li2Al7P7,-8.934541,1.1626767821707298e-09
Li3P2TiO4Si2,-8.93491,1.1616893288652933e-09
Li4Zr6O7,-8.93686,1.156484988822589e-09
LiGe3P3O2,-8.937942,1.1536073117158697e-09
Li4La7TiO5P,-8.938258,1.1527682328531419e-09
Li2F2Br7N6Al3,-8.938284,1.1526992218982443e-09
Li7FO7Si3,-8.938754,1.1514524282881268e-09
Li5FLa4Zr,-8.940129,1.1478126320797053e-09
LiN2F5Br,-8.943655,1.1385313667253945e-09
Li3N7Cl5,-8.945207,1.1344699585684956e-09
Li3P2Ge5Cl5O7,-8.947211,1.129247141783207e-09
LiSi7Al6,-8.947272,1.1290885414760494e-09
Li3Cl4La6Si3F6,-8.949958,1.1221269683536085e-09
LiP3O7S4La2,-8.958427,1.1004568041171368e-09
LiF7La7Ti7,-8.960779,1.0945131909404462e-09
Li6La7Al3O6,-8.96092,1.0941578990430877e-09
Li4N5P2,-8.961805,1.0919305076634391e-09
LiLa2FCl2,-8.962285,1.0907243281490825e-09
Li4O4Br5,-8.963056,1.0887896905505176e-09
LiP5Si7S,-8.963362,1.0880228092923495e-09
LiSi4Br2S4O4,-8.964626,1.08486075796004e-09
Li2LaS3O3F5,-8.964731,1.0845985013224286e-09
Li6F5Zr2,-8.965008,1.0839069475334712e-09
Li4N3F7S6Ge2,-8.96739,1.0779782541519333e-09
LiN6Br3Cl3,-8.967756,1.077070174828812e-09
Li2SiO2,-8.969713,1.0722276441386476e-09
Li3Ge2F3,-8.9720125,1.066565422567937e-09
Li7La7FN5P2,-8.976606,1.0553438897533268e-09
Li3P2Al5O5Si4,-8.977724,1.0526306222572603e-09
Li3O7La3,-8.9779005,1.052202913491173e-09
Li7O7SiAl3La6,-8.977951,1.0520805698738632e-09
Li7Al6F7Ge3,-8.982307,1.0415808822096753e-09
LiO5Cl4,-8.983741,1.0381473506997526e-09
Li5TiF5La4,-8.984644,1.0359910415920852e-09
Li6Ti2S7F7,-8.986603,1.0313284541152034e-09
Li2O7S2LaCl2,-8.988782,1.0261668953707023e-09
Li5N7Al2,-8.992575,1.0172436792511277e-09
Li5F7La,-8.995269,1.0109530806157942e-09
Li6S7O4,-8.99733,1.0061668393370162e-09
Li7Br7F5Si6,-8.997722,1.0052590694532521e-09
LiLa7F3Br,-8.999166,1.0019222010319476e-09
Li2O5F7Zr5,-9.003363,9.922863107147926e-10
Li4F5ClGe,-9.006755,9.845663758489435e-10
Li5F5Cl2S2,-9.008784,9.799772641271845e-10
Li4S4N2FLa4,-9.008929,9.796501289905406e-10
Li2AlLa5,-9.0098915,9.774813951021288e-10
Li5N6BrCl4,-9.0117655,9.732726065047348e-10
LiCl3BrN,-9.012216,9.722635400855517e-10
Li6Cl6La7F3,-9.020832,9.531648095544036e-10
Li4F7P6S4,-9.021558,9.515727571463968e-10
LiAl4FP2,-9.02569,9.425621586248627e-10
LiS5Al3,-9.028941,9.355327599983341e-10
Li6F5La5S5,-9.033334,9.261173064850996e-10
Li6Si2La5,-9.039316,9.134483591560806e-10
Li6ClLa3,-9.039775,9.124834578495746e-10
Li4La3N2,-9.043107,9.05509477062375e-10
Li5PAl7O6,-9.049319,8.92649569762256e-10
Li2F7BrLa3,-9.04958,8.921132711136903e-10
Li6F5S5,-9.050835,8.895390131459571e-10
Li7O7S4,-9.053363,8.843761053218344e-10
LiCl7SSi5,-9.05492,8.812111831569689e-10
Li5Si2O5Ti2,-9.057566,8.758586027470897e-10
LiOCl2N2,-9.06142,8.681204762660915e-10
Li5Cl4O6La5F,-9.061572,8.678166933974503e-10
Li6F7S,-9.062749,8.654679704850895e-10
Li7S6O6,-9.062947,8.650734833154454e-10
Li6ClF4P5,-9.063415,8.64141773731616e-10
Li5F5O7Cl7Ti,-9.065192,8.606131941277045e-10
Li6O7Zr2N2Cl,-9.070409,8.503368500606161e-10
Li3F7Zr,-9.07091,8.493564711990384e-10
Li2La3Ge2F7,-9.072693,8.458765786281542e-10
Li3OLa3,-9.073735,8.438495050548887e-10
Li2S7N5Si5O4,-9.073914,8.435017734037215e-10
Li5N3La7,-9.074792,8.417982140141437e-10
LiCl7S7Al7P6,-9.074893,8.416024672626586e-10
Li6Zr2O7,-9.076342,8.387991853452703e-10
Li4N2Si4La7La7,-9.080657,8.305064314859721e-10
Li2N5Al3,-9.081171,8.295240846898831e-10
Li7O5Ge5F2,-9.0822315,8.275009480311956e-10
Li4La5La3N2,-9.084311,8.235481577026191e-10
LiSi2N4,-9.085041,8.221650289806578e-10
Li4ClLa7F4P6,-9.086682,8.190643055708057e-10
LiS6Al4,-9.090232,8.123964182702344e-10
Li6N4Al5F4La7,-9.094088,8.052152659209474e-10
LiLa2O6Cl6N2,-9.094615,8.042387601132699e-10
Li4Ti3O6,-9.097795,7.983714535710644e-10
LiF2P5,-9.100074,7.941928996365065e-10
Li6O7Br2Ti3F2,-9.102121,7.904583655017406e-10
Li5N6Cl7,-9.102482,7.898015832578648e-10
Li3Cl6N7La,-9.105122,7.85015080822256e-10
Li4S3La6N6,-9.108203,7.794656837878624e-10
Li2BrF4La6,-9.11001,7.762292430840755e-10
Li3S3FP7Cl5,-9.110456,7.754325013500319e-10
Li3N6S7O4,-9.1105,7.753539433595975e-10
Li3F5Ge,-9.118647,7.609445308991659e-10
LiCl2Br4N5,-9.120948,7.569235193976765e-10
Li3La4S3F2,-9.122267,7.54628147019533e-10
LiN7O5Si4Al7,-9.123402,7.526585509277819e-10
Li6N5La4,-9.123674,7.52187306096469e-10
LiBr4O4F7,-9.124021,7.515865507077909e-10
LiCl7Si3F,-9.125381,7.492366269364231e-10
Li6La7N2,-9.125819,7.484813785299567e-10
Li4N5FS3,-9.126306,7.476425326560638e-10
Li7Si4O7S3Br2,-9.126602,7.471331391452515e-10
Li7P5O6,-9.126812,7.467719555741383e-10
Li7TiO6,-9.126973,7.464951664208032e-10
Li4Al5N3Cl5F3,-9.128482,7.439058945878519e-10
Li3NLa4,-9.131384,7.389516105164002e-10
Li6Ge7S4F5Cl3,-9.131805,7.382356265423752e-10
Li6F4Al6N7S3,-9.135797,7.314809158884311e-10
Li5F5S4Br6,-9.137041,7.293886483475556e-10
Li5La3OCl2,-9.139044,7.260323966484217e-10
Li3Al2N3,-9.139841,7.247012326269869e-10
LiN5O6La5Cl2,-9.147776,7.115804373090857e-10
LiFLa5N5S2,-9.150662,7.068674766500073e-10
Li2P5P4,-9.151118,7.061256702920419e-10
Li5N2P6O7Br5,-9.151796,7.050241603365688e-10
Li4O6Si4LaCl5,-9.152577,7.037574413472086e-10
Li6F7Cl4La5,-9.155138,6.996196518166774e-10
Li4LaO7,-9.1553755,6.992371596388082e-10
Li7Zr3F7,-9.159253,6.930219656606239e-10
Li5F5O3Cl7Si,-9.1626,6.877015449442098e-10
LiSi6Al2P6,-9.169085,6.775088927738928e-10
Li7F4Zr2La7O2,-9.169335,6.771189995357369e-10
LiS6Si4,-9.170764,6.748946726389848e-10
Li5La6S2,-9.172022,6.729425662554047e-10
Li6F5AlS4,-9.17247,6.722487448058726e-10
LiO4Br3P7N3,-9.172895,6.71591204868306e-10
LiAlS6O3,-9.173615,6.704787222482557e-10
Li5Al3O4,-9.1755495,6.67498816473602e-10
Li3ClBr7N6,-9.177314,6.647923297558604e-10
LiO2Si4La6F4,-9.181763,6.580168275116718e-10
LiO7La3N4,-9.181764,6.580153123736793e-10
Li6O5P7,-9.185045,6.530628811631237e-10
Li3S7Si7O4Cl4,-9.186446,6.509595458548986e-10
Li3Cl7S7Cl5P4,-9.186465,6.509310675726709e-10
Li6Ge6F6Al,-9.186881,6.503078552443335e-10
Li4O2La3,-9.187745,6.490153970546678e-10
Li3Cl4N3F6,-9.188167,6.483850609888986e-10
Li2P7Si2,-9.193618,6.40297785796522e-10
Li2Cl7O6,-9.195407,6.376656163943808e-10
Li5O5F7Ti6Al4,-9.202133,6.27866049272292e-10
Li2Cl5F7,-9.204745,6.241011746678161e-10
Li2F7Cl5,-9.204745,6.241011746678161e-10
Li7O7Ge7N3,-9.20863,6.185431475690688e-10
Li6La3F4,-9.214658,6.100170869022561e-10
LiOP2Si7,-9.220545,6.018039029575624e-10
Li7La4O2,-9.221525,6.004474433793739e-10
LiSi6Cl5,-9.222265,5.994252043440058e-10
LiFSi7Al5,-9.222485,5.991216311820556e-10
Li6La3O,-9.223074,5.983096396189744e-10
Li3F6Br7S6,-9.22702,5.928980199884439e-10
Li3Ti2O4,-9.2318535,5.863359191008109e-10
Li5O3N4,-9.234878,5.822667624883115e-10
Li4S7N7Ge7O3,-9.235316,5.816798236912777e-10
Li4TiGe2F5,-9.235766,5.81077420558263e-10
Li3S5ClN7,-9.237708,5.784848637819528e-10
Li5Al3S5PO5,-9.239276,5.764000369734825e-10
Li3N3F,-9.241482,5.734796347952539e-10
Li7F6S6,-9.241683,5.732142785887157e-10
Li3Br4S2O4,-9.247102,5.661063156112861e-10
Li3F5S6Si,-9.248551,5.642206799821106e-10
LiS5Al2F2N3,-9.248947,5.637064446774629e-10
Li6Al7O5,-9.250647,5.61504188244097e-10
Li7La7F4S4,-9.253777,5.574719241724626e-10
Li4La4N5,-9.253936,5.572678649086799e-10
Li7N7La6,-9.256715,5.537133570691124e-10
Li4Br6Al6F6Si,-9.2580805,5.519751167390159e-10
LiBr6F4Cl5,-9.259014,5.507899407493197e-10
